image_path,predict,category_id
VQIS_POR_TEST/003317_B_SAM.JPG,정상,10
VQIS_POR_TEST/001307_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001049_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002767_B_SAM.JPG,정상,10
VQIS_POR_TEST/001847_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/003083_B_SAM.JPG,정상,10
VQIS_POR_TEST/002006_B_SAM.JPG,정상,10
VQIS_POR_TEST/002936_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001513_F_SAM.jpg,정상,10
VQIS_POR_TEST/002105_F_SAM.jpg,정상,10
VQIS_POR_TEST/000836_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/001795_F_SAM.jpg,정상,10
VQIS_POR_TEST/002345_F_SAM.jpg,정상,10
VQIS_POR_TEST/002675_F_SAM.jpg,정상,10
VQIS_POR_TEST/003277_F_SAM.jpg,정상,10
VQIS_POR_TEST/002461_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002514_F_SAM.jpg,정상,10
VQIS_POR_TEST/001400_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/002504_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003313_F_SAM.jpg,정상,10
VQIS_POR_TEST/000420_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/002781_B_SAM.JPG,정상,10
VQIS_POR_TEST/003378_B_SAM.JPG,정상,10
VQIS_POR_TEST/001389_F_SAM.jpg,정상,10
VQIS_POR_TEST/003407_F_SAM.jpg,정상,10
VQIS_POR_TEST/001205_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002831_F_SAM.jpg,정상,10
VQIS_POR_TEST/001010_F_SAM.jpg,정상,10
VQIS_POR_TEST/001454_B_SAM.JPG,정상,10
VQIS_POR_TEST/002549_F_SAM.jpg,정상,10
VQIS_POR_TEST/002183_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002545_B_SAM.JPG,정상,10
VQIS_POR_TEST/003165_F_SAM.jpg,정상,10
VQIS_POR_TEST/002993_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/000683_F_SAM.jpg,정상,10
VQIS_POR_TEST/000668_F_SAM.jpg,피부손상S,5
VQIS_POR_TEST/003506_F_SAM.jpg,정상,10
VQIS_POR_TEST/003528_F_SAM.jpg,정상,10
VQIS_POR_TEST/003592_F_SAM.jpg,정상,10
VQIS_POR_TEST/003292_B_SAM.JPG,정상,10
VQIS_POR_TEST/003187_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001755_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003098_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002526_F_SAM.jpg,정상,10
VQIS_POR_TEST/001862_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001624_B_SAM.JPG,정상,10
VQIS_POR_TEST/001259_F_SAM.jpg,정상,10
VQIS_POR_TEST/002638_F_SAM.jpg,피부손상S,5
VQIS_POR_TEST/002399_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003505_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002759_F_SAM.jpg,정상,10
VQIS_POR_TEST/002933_F_SAM.jpg,정상,10
VQIS_POR_TEST/001919_B_SAM.JPG,정상,10
VQIS_POR_TEST/002325_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001401_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002994_B_SAM.JPG,정상,10
VQIS_POR_TEST/003437_B_SAM.JPG,정상,10
VQIS_POR_TEST/000705_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002468_F_SAM.jpg,정상,10
VQIS_POR_TEST/002402_B_SAM.JPG,정상,10
VQIS_POR_TEST/002716_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002099_F_SAM.jpg,골절C,6
VQIS_POR_TEST/001232_F_SAM.jpg,피부손상S,5
VQIS_POR_TEST/001621_F_SAM.jpg,정상,10
VQIS_POR_TEST/002008_F_SAM.jpg,정상,10
VQIS_POR_TEST/003112_F_SAM.jpg,골절C,6
VQIS_POR_TEST/002214_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002387_F_SAM.jpg,정상,10
VQIS_POR_TEST/001589_F_SAM.jpg,골절C,6
VQIS_POR_TEST/002684_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002027_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002699_F_SAM.jpg,정상,10
VQIS_POR_TEST/000619_F_SAM.jpg,정상,10
VQIS_POR_TEST/001425_B_SAM.JPG,정상,10
VQIS_POR_TEST/002816_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003077_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001320_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001490_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002054_F_SAM.jpg,정상,10
VQIS_POR_TEST/001362_B_SAM.JPG,정상,10
VQIS_POR_TEST/000916_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003448_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/000707_F_SAM.jpg,정상,10
VQIS_POR_TEST/002099_B_SAM.JPG,정상,10
VQIS_POR_TEST/000613_F_SAM.jpg,정상,10
VQIS_POR_TEST/003562_F_SAM.jpg,정상,10
VQIS_POR_TEST/000926_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/001182_F_SAM.jpg,정상,10
VQIS_POR_TEST/001375_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001337_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001123_F_SAM.jpg,정상,10
VQIS_POR_TEST/001080_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/003559_B_SAM.JPG,정상,10
VQIS_POR_TEST/001303_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002022_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001724_F_SAM.jpg,정상,10
VQIS_POR_TEST/001040_F_SAM.jpg,정상,10
VQIS_POR_TEST/002822_F_SAM.jpg,골절C,6
VQIS_POR_TEST/002454_F_SAM.jpg,정상,10
VQIS_POR_TEST/001042_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/000427_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/002077_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002578_F_SAM.jpg,정상,10
VQIS_POR_TEST/001431_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001002_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002585_F_SAM.jpg,정상,10
VQIS_POR_TEST/002968_F_SAM.jpg,홍계,1
VQIS_POR_TEST/001728_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002728_B_SAM.JPG,정상,10
VQIS_POR_TEST/003424_F_SAM.jpg,정상,10
VQIS_POR_TEST/000641_F_SAM.jpg,정상,10
VQIS_POR_TEST/002585_B_SAM.JPG,정상,10
VQIS_POR_TEST/000664_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/001657_F_SAM.jpg,정상,10
VQIS_POR_TEST/000521_F_SAM.jpg,정상,10
VQIS_POR_TEST/002942_B_SAM.JPG,정상,10
VQIS_POR_TEST/001424_F_SAM.jpg,정상,10
VQIS_POR_TEST/002921_B_SAM.JPG,정상,10
VQIS_POR_TEST/002067_F_SAM.jpg,정상,10
VQIS_POR_TEST/002747_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/002399_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001526_F_SAM.jpg,정상,10
VQIS_POR_TEST/002958_B_SAM.JPG,정상,10
VQIS_POR_TEST/002710_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/001519_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003293_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003095_F_SAM.jpg,정상,10
VQIS_POR_TEST/002382_F_SAM.jpg,정상,10
VQIS_POR_TEST/001570_F_SAM.jpg,정상,10
VQIS_POR_TEST/001872_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003582_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002612_F_SAM.jpg,정상,10
VQIS_POR_TEST/001824_F_SAM.jpg,정상,10
VQIS_POR_TEST/000552_F_SAM.jpg,골절C,6
VQIS_POR_TEST/001242_B_SAM.JPG,정상,10
VQIS_POR_TEST/002031_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002763_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/001755_F_SAM.jpg,정상,10
VQIS_POR_TEST/001353_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/002943_F_SAM.jpg,정상,10
VQIS_POR_TEST/001539_F_SAM.jpg,정상,10
VQIS_POR_TEST/002263_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/001503_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003564_F_SAM.jpg,정상,10
VQIS_POR_TEST/002977_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003404_F_SAM.jpg,정상,10
VQIS_POR_TEST/000670_F_SAM.jpg,정상,10
VQIS_POR_TEST/001997_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002964_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001069_F_SAM.jpg,정상,10
VQIS_POR_TEST/001672_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001816_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002227_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002212_B_SAM.JPG,정상,10
VQIS_POR_TEST/002777_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/001694_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003537_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001369_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003135_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/000565_F_SAM.jpg,정상,10
VQIS_POR_TEST/003027_F_SAM.jpg,정상,10
VQIS_POR_TEST/001634_F_SAM.jpg,정상,10
VQIS_POR_TEST/000618_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/002319_B_SAM.JPG,정상,10
VQIS_POR_TEST/003052_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003063_F_SAM.jpg,정상,10
VQIS_POR_TEST/002794_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001317_B_SAM.JPG,정상,10
VQIS_POR_TEST/001542_F_SAM.jpg,정상,10
VQIS_POR_TEST/002899_B_SAM.JPG,정상,10
VQIS_POR_TEST/002169_B_SAM.JPG,정상,10
VQIS_POR_TEST/002666_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/002083_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002558_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/003147_F_SAM.jpg,정상,10
VQIS_POR_TEST/002281_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002925_F_SAM.jpg,정상,10
VQIS_POR_TEST/000805_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001132_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002857_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001327_F_SAM.jpg,정상,10
VQIS_POR_TEST/000685_F_SAM.jpg,정상,10
VQIS_POR_TEST/002111_B_SAM.JPG,정상,10
VQIS_POR_TEST/001803_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/002961_B_SAM.JPG,정상,10
VQIS_POR_TEST/002885_F_SAM.jpg,정상,10
VQIS_POR_TEST/003325_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002008_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002656_F_SAM.jpg,정상,10
VQIS_POR_TEST/002440_F_SAM.jpg,정상,10
VQIS_POR_TEST/003278_F_SAM.jpg,정상,10
VQIS_POR_TEST/002746_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/001897_F_SAM.jpg,정상,10
VQIS_POR_TEST/002621_F_SAM.jpg,정상,10
VQIS_POR_TEST/002856_F_SAM.jpg,정상,10
VQIS_POR_TEST/003404_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002966_B_SAM.JPG,정상,10
VQIS_POR_TEST/002965_B_SAM.JPG,정상,10
VQIS_POR_TEST/001035_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001915_F_SAM.jpg,정상,10
VQIS_POR_TEST/002434_F_SAM.jpg,정상,10
VQIS_POR_TEST/002367_F_SAM.jpg,정상,10
VQIS_POR_TEST/003523_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002611_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002126_B_SAM.JPG,정상,10
VQIS_POR_TEST/001799_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/000538_F_SAM.jpg,정상,10
VQIS_POR_TEST/002597_B_SAM.JPG,정상,10
VQIS_POR_TEST/002821_F_SAM.jpg,피부손상S,5
VQIS_POR_TEST/002251_F_SAM.jpg,정상,10
VQIS_POR_TEST/001217_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/000855_F_SAM.jpg,정상,10
VQIS_POR_TEST/002092_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003266_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002534_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/002648_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001520_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001745_F_SAM.jpg,정상,10
VQIS_POR_TEST/001283_F_SAM.jpg,정상,10
VQIS_POR_TEST/001740_F_SAM.jpg,정상,10
VQIS_POR_TEST/002657_F_SAM.jpg,정상,10
VQIS_POR_TEST/002903_F_SAM.jpg,골절C,6
VQIS_POR_TEST/000944_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003148_F_SAM.jpg,정상,10
VQIS_POR_TEST/001168_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002499_F_SAM.jpg,정상,10
VQIS_POR_TEST/000863_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003247_F_SAM.jpg,정상,10
VQIS_POR_TEST/001735_B_SAM.JPG,정상,10
VQIS_POR_TEST/002761_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/003354_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003039_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002926_F_SAM.jpg,정상,10
VQIS_POR_TEST/002511_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/000649_F_SAM.jpg,정상,10
VQIS_POR_TEST/000748_F_SAM.jpg,정상,10
VQIS_POR_TEST/002789_B_SAM.JPG,정상,10
VQIS_POR_TEST/003167_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/001791_B_SAM.JPG,정상,10
VQIS_POR_TEST/000406_F_SAM.jpg,정상,10
VQIS_POR_TEST/001546_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002248_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002576_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002181_F_SAM.jpg,정상,10
VQIS_POR_TEST/003385_B_SAM.JPG,정상,10
VQIS_POR_TEST/000996_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002301_F_SAM.jpg,정상,10
VQIS_POR_TEST/001645_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002879_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003194_B_SAM.JPG,정상,10
VQIS_POR_TEST/002540_B_SAM.JPG,정상,10
VQIS_POR_TEST/000733_F_SAM.jpg,정상,10
VQIS_POR_TEST/002194_F_SAM.jpg,정상,10
VQIS_POR_TEST/002013_B_SAM.JPG,정상,10
VQIS_POR_TEST/001921_B_SAM.JPG,정상,10
VQIS_POR_TEST/002795_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/000905_F_SAM.jpg,정상,10
VQIS_POR_TEST/003489_B_SAM.JPG,정상,10
VQIS_POR_TEST/003509_F_SAM.jpg,정상,10
VQIS_POR_TEST/003089_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001964_B_SAM.JPG,정상,10
VQIS_POR_TEST/003219_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001562_B_SAM.JPG,정상,10
VQIS_POR_TEST/003273_F_SAM.jpg,정상,10
VQIS_POR_TEST/002215_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001560_F_SAM.jpg,정상,10
VQIS_POR_TEST/001859_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003087_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002642_F_SAM.jpg,정상,10
VQIS_POR_TEST/003179_F_SAM.jpg,정상,10
VQIS_POR_TEST/003302_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003478_F_SAM.jpg,정상,10
VQIS_POR_TEST/001731_F_SAM.jpg,정상,10
VQIS_POR_TEST/002263_F_SAM.jpg,정상,10
VQIS_POR_TEST/002467_F_SAM.jpg,정상,10
VQIS_POR_TEST/002195_B_SAM.JPG,정상,10
VQIS_POR_TEST/001639_B_SAM.JPG,정상,10
VQIS_POR_TEST/001395_F_SAM.jpg,정상,10
VQIS_POR_TEST/002770_F_SAM.jpg,정상,10
VQIS_POR_TEST/001521_B_SAM.JPG,정상,10
VQIS_POR_TEST/001603_F_SAM.jpg,정상,10
VQIS_POR_TEST/003611_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/000812_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002714_F_SAM.jpg,골절C,6
VQIS_POR_TEST/003297_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/001463_B_SAM.JPG,정상,10
VQIS_POR_TEST/002292_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001242_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002427_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/002560_B_SAM.JPG,정상,10
VQIS_POR_TEST/000633_F_SAM.jpg,정상,10
VQIS_POR_TEST/000497_F_SAM.jpg,정상,10
VQIS_POR_TEST/002828_F_SAM.jpg,정상,10
VQIS_POR_TEST/003270_F_SAM.jpg,정상,10
VQIS_POR_TEST/000659_F_SAM.jpg,골절C,6
VQIS_POR_TEST/001462_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002575_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001044_F_SAM.jpg,홍계,1
VQIS_POR_TEST/002161_B_SAM.JPG,정상,10
VQIS_POR_TEST/000852_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002796_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001413_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/001325_B_SAM.JPG,정상,10
VQIS_POR_TEST/002138_F_SAM.jpg,정상,10
VQIS_POR_TEST/001911_F_SAM.jpg,정상,10
VQIS_POR_TEST/001673_F_SAM.jpg,다리멍,9
VQIS_POR_TEST/002523_F_SAM.jpg,정상,10
VQIS_POR_TEST/001314_B_SAM.JPG,정상,10
VQIS_POR_TEST/002508_F_SAM.jpg,정상,10
VQIS_POR_TEST/003507_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/002796_F_SAM.jpg,정상,10
VQIS_POR_TEST/000677_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/000526_F_SAM.jpg,피부손상S,5
VQIS_POR_TEST/003228_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002229_F_SAM.jpg,피부손상S,5
VQIS_POR_TEST/003307_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/000377_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002151_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003291_B_SAM.JPG,정상,10
VQIS_POR_TEST/002142_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002900_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001595_B_SAM.JPG,정상,10
VQIS_POR_TEST/003020_F_SAM.jpg,정상,10
VQIS_POR_TEST/002090_B_SAM.JPG,정상,10
VQIS_POR_TEST/002377_F_SAM.jpg,정상,10
VQIS_POR_TEST/002080_F_SAM.jpg,정상,10
VQIS_POR_TEST/002544_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002646_F_SAM.jpg,정상,10
VQIS_POR_TEST/001916_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003617_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001595_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003231_F_SAM.jpg,정상,10
VQIS_POR_TEST/000408_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001711_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/002314_B_SAM.JPG,정상,10
VQIS_POR_TEST/002845_B_SAM.JPG,정상,10
VQIS_POR_TEST/002054_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002019_B_SAM.JPG,정상,10
VQIS_POR_TEST/002840_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003185_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001841_B_SAM.JPG,정상,10
VQIS_POR_TEST/000802_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/001832_F_SAM.jpg,정상,10
VQIS_POR_TEST/002041_F_SAM.jpg,정상,10
VQIS_POR_TEST/001566_F_SAM.jpg,정상,10
VQIS_POR_TEST/002379_B_SAM.JPG,정상,10
VQIS_POR_TEST/000788_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001871_B_SAM.JPG,정상,10
VQIS_POR_TEST/001538_B_SAM.JPG,정상,10
VQIS_POR_TEST/000466_F_SAM.jpg,골절C,6
VQIS_POR_TEST/001373_B_SAM.JPG,정상,10
VQIS_POR_TEST/002514_B_SAM.JPG,정상,10
VQIS_POR_TEST/003168_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/001301_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/000483_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001173_F_SAM.jpg,정상,10
VQIS_POR_TEST/000485_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002216_B_SAM.JPG,정상,10
VQIS_POR_TEST/002378_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/002864_F_SAM.jpg,정상,10
VQIS_POR_TEST/000876_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001416_B_SAM.JPG,정상,10
VQIS_POR_TEST/001568_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001136_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001758_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001820_B_SAM.JPG,정상,10
VQIS_POR_TEST/002573_F_SAM.jpg,정상,10
VQIS_POR_TEST/002021_B_SAM.JPG,정상,10
VQIS_POR_TEST/002913_F_SAM.jpg,정상,10
VQIS_POR_TEST/001942_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/000904_F_SAM.jpg,정상,10
VQIS_POR_TEST/000533_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002729_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/000481_F_SAM.jpg,정상,10
VQIS_POR_TEST/002493_F_SAM.jpg,정상,10
VQIS_POR_TEST/002146_B_SAM.JPG,정상,10
VQIS_POR_TEST/001419_F_SAM.jpg,정상,10
VQIS_POR_TEST/003065_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002435_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/001847_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003537_F_SAM.jpg,골절C,6
VQIS_POR_TEST/001537_B_SAM.JPG,정상,10
VQIS_POR_TEST/000912_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/001880_F_SAM.jpg,정상,10
VQIS_POR_TEST/001719_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/002433_B_SAM.JPG,정상,10
VQIS_POR_TEST/003583_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002174_F_SAM.jpg,정상,10
VQIS_POR_TEST/002409_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/002182_B_SAM.JPG,정상,10
VQIS_POR_TEST/002624_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001493_F_SAM.jpg,정상,10
VQIS_POR_TEST/001708_B_SAM.JPG,정상,10
VQIS_POR_TEST/001177_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003514_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002921_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001344_B_SAM.JPG,정상,10
VQIS_POR_TEST/002395_B_SAM.JPG,정상,10
VQIS_POR_TEST/002915_B_SAM.JPG,정상,10
VQIS_POR_TEST/001180_F_SAM.jpg,정상,10
VQIS_POR_TEST/001104_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001447_B_SAM.JPG,정상,10
VQIS_POR_TEST/001138_F_SAM.jpg,정상,10
VQIS_POR_TEST/002937_F_SAM.jpg,정상,10
VQIS_POR_TEST/000709_F_SAM.jpg,정상,10
VQIS_POR_TEST/003191_B_SAM.JPG,피부손상F,3
VQIS_POR_TEST/002035_F_SAM.jpg,정상,10
VQIS_POR_TEST/000722_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/003375_F_SAM.jpg,정상,10
VQIS_POR_TEST/003241_F_SAM.jpg,정상,10
VQIS_POR_TEST/002193_F_SAM.jpg,정상,10
VQIS_POR_TEST/003539_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001003_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002992_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003157_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002731_B_SAM.JPG,정상,10
VQIS_POR_TEST/001681_B_SAM.JPG,정상,10
VQIS_POR_TEST/000392_F_SAM.jpg,정상,10
VQIS_POR_TEST/001434_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002047_B_SAM.JPG,정상,10
VQIS_POR_TEST/001147_F_SAM.jpg,정상,10
VQIS_POR_TEST/003575_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/001661_F_SAM.jpg,정상,10
VQIS_POR_TEST/001691_F_SAM.jpg,정상,10
VQIS_POR_TEST/001989_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003455_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002254_F_SAM.jpg,가슴멍,7
VQIS_POR_TEST/001998_B_SAM.JPG,정상,10
VQIS_POR_TEST/002693_B_SAM.JPG,정상,10
VQIS_POR_TEST/003321_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/000467_F_SAM.jpg,정상,10
VQIS_POR_TEST/001412_B_SAM.JPG,정상,10
VQIS_POR_TEST/002124_F_SAM.jpg,정상,10
VQIS_POR_TEST/001673_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/000714_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/002307_B_SAM.JPG,정상,10
VQIS_POR_TEST/001637_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/003189_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/001614_B_SAM.JPG,정상,10
VQIS_POR_TEST/001812_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003064_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/002667_B_SAM.JPG,정상,10
VQIS_POR_TEST/002730_B_SAM.JPG,피부손상C,4
VQIS_POR_TEST/003524_B_SAM.JPG,정상,10
VQIS_POR_TEST/002201_B_SAM.JPG,정상,10
VQIS_POR_TEST/002383_F_SAM.jpg,정상,10
VQIS_POR_TEST/002952_F_SAM.jpg,정상,10
VQIS_POR_TEST/000424_F_SAM.jpg,날개멍,8
VQIS_POR_TEST/000396_F_SAM.jpg,정상,10
