image_path,정상,홍계,배꼽,피부손상F,피부손상C,피부손상S,골절C,가슴멍,날개멍,다리멍
VQIS_POR_TEST/001423_F_SAM.jpg,0.055925,0.000023,0.004461,0.000095,0.000237,0.000018,0.000269,0.000655,0.906571,0.000280
VQIS_POR_TEST/001199_F_SAM.jpg,0.004379,0.000225,0.001242,0.000040,0.000152,0.000059,0.001134,0.000634,0.813233,0.939979
VQIS_POR_TEST/002858_F_SAM.jpg,0.149262,0.000018,0.005211,0.000123,0.000025,0.000002,0.000152,0.000300,0.789349,0.008491
VQIS_POR_TEST/001881_F_SAM.jpg,0.003709,0.000035,0.003080,0.000250,0.000205,0.000089,0.000458,0.054802,0.967287,0.061543
VQIS_POR_TEST/001489_B_SAM.JPG,0.935220,0.000346,0.003316,0.000001,0.433265,0.000067,0.000041,0.000235,0.001707,0.000102
VQIS_POR_TEST/003233_B_SAM.JPG,0.909683,0.000117,0.000427,0.000034,0.327789,0.000271,0.000087,0.000347,0.002188,0.000455
VQIS_POR_TEST/001953_B_SAM.JPG,0.989437,0.000176,0.000754,0.000014,0.174176,0.000051,0.000079,0.000105,0.000689,0.000284
VQIS_POR_TEST/003364_B_SAM.JPG,0.014587,0.000448,0.000892,0.001853,0.506968,0.000308,0.000041,0.000346,0.001632,0.000216
VQIS_POR_TEST/000763_F_SAM.jpg,0.002901,0.000002,0.003869,0.000153,0.000051,0.000075,0.000960,0.000750,0.913952,0.122281
VQIS_POR_TEST/002545_F_SAM.jpg,0.301410,0.000008,0.009280,0.000112,0.000107,0.000004,0.000930,0.000253,0.682140,0.000164
VQIS_POR_TEST/002765_B_SAM.JPG,0.958812,0.000178,0.001104,0.000005,0.275610,0.000085,0.000058,0.000249,0.005902,0.000133
VQIS_POR_TEST/001973_B_SAM.JPG,0.999635,0.000253,0.005165,0.000027,0.195036,0.000145,0.000043,0.000413,0.001529,0.000042
VQIS_POR_TEST/002843_F_SAM.jpg,0.000163,0.000033,0.002151,0.000080,0.000063,0.000007,0.001040,0.000668,0.991505,0.020816
VQIS_POR_TEST/002950_B_SAM.JPG,0.004614,0.000316,0.000669,0.000175,0.451420,0.000510,0.000023,0.000582,0.001925,0.000129
VQIS_POR_TEST/002334_F_SAM.jpg,0.009256,0.000430,0.002080,0.000306,0.000264,0.004610,0.000242,0.001019,0.975456,0.849269
VQIS_POR_TEST/002166_F_SAM.jpg,0.008707,0.000073,0.005866,0.000246,0.000122,0.000182,0.002512,0.000516,0.961971,0.001520
VQIS_POR_TEST/003501_B_SAM.JPG,0.988386,0.000297,0.000661,0.000006,0.329096,0.000049,0.000087,0.000465,0.000397,0.000116
VQIS_POR_TEST/001801_B_SAM.JPG,0.992137,0.000295,0.002310,0.000000,0.293425,0.000208,0.000038,0.000182,0.001193,0.000142
VQIS_POR_TEST/001800_F_SAM.jpg,0.836455,0.000024,0.014841,0.000189,0.000159,0.000084,0.000134,0.001604,0.671523,0.001318
VQIS_POR_TEST/003219_F_SAM.jpg,0.050945,0.000144,0.002940,0.000220,0.000264,0.000202,0.000213,0.001147,0.968139,0.000667
VQIS_POR_TEST/002829_F_SAM.jpg,0.180462,0.000007,0.002363,0.000151,0.000198,0.000200,0.000131,0.003680,0.942648,0.249007
VQIS_POR_TEST/003285_F_SAM.jpg,0.002660,0.000000,0.040823,0.000014,0.000010,0.000239,0.000508,0.000155,0.996706,0.000115
VQIS_POR_TEST/001952_F_SAM.jpg,0.370847,0.000002,0.010094,0.000197,0.000092,0.000000,0.001126,0.000524,0.584307,0.000079
VQIS_POR_TEST/001643_B_SAM.JPG,0.001682,0.000290,0.000769,0.000063,0.806419,0.000034,0.000032,0.000205,0.000557,0.000027
VQIS_POR_TEST/001339_B_SAM.JPG,0.024109,0.000258,0.001015,0.000142,0.599950,0.000044,0.000019,0.000200,0.000464,0.000057
VQIS_POR_TEST/002245_F_SAM.jpg,0.004435,0.000009,0.007443,0.000086,0.000062,0.000204,0.002141,0.000796,0.979183,0.000213
VQIS_POR_TEST/001902_F_SAM.jpg,0.074785,0.000012,0.014297,0.000175,0.000063,0.001600,0.000103,0.000391,0.425563,0.325963
VQIS_POR_TEST/000780_F_SAM.jpg,0.000028,0.005217,0.024858,0.000135,0.000223,0.000050,0.000405,0.351547,0.993957,0.094102
VQIS_POR_TEST/000879_F_SAM.jpg,0.000000,0.000038,0.003274,0.000135,0.000062,0.000225,0.694468,0.034170,0.985539,0.542345
VQIS_POR_TEST/003587_B_SAM.JPG,0.101189,0.000320,0.000433,0.000840,0.662238,0.000115,0.000112,0.000367,0.000548,0.000234
VQIS_POR_TEST/003310_F_SAM.jpg,0.000140,0.764890,0.050844,0.000707,0.000991,0.999163,0.000039,0.000507,0.996991,0.940203
VQIS_POR_TEST/003306_B_SAM.JPG,0.313109,0.000310,0.000560,0.000007,0.357689,0.000565,0.000047,0.000524,0.003162,0.000659
VQIS_POR_TEST/002049_F_SAM.jpg,0.599429,0.000027,0.003419,0.000240,0.000461,0.000103,0.000444,0.000221,0.808284,0.129103
VQIS_POR_TEST/001246_F_SAM.jpg,0.817508,0.000082,0.002350,0.000202,0.000182,0.000804,0.000007,0.000617,0.627704,0.379416
VQIS_POR_TEST/003021_F_SAM.jpg,0.002231,0.000017,0.002617,0.000112,0.000177,0.001688,0.000048,0.012990,0.977145,0.000837
VQIS_POR_TEST/002247_B_SAM.JPG,0.999788,0.000122,0.001802,0.000107,0.118044,0.000125,0.000084,0.000449,0.006227,0.000341
VQIS_POR_TEST/003289_B_SAM.JPG,0.055411,0.000192,0.000224,0.000062,0.673187,0.000099,0.000060,0.000172,0.001069,0.000087
VQIS_POR_TEST/001927_F_SAM.jpg,0.011528,0.000000,0.023175,0.000136,0.000095,0.000001,0.000348,0.000111,0.992958,0.000365
VQIS_POR_TEST/002319_F_SAM.jpg,0.248785,0.000008,0.013371,0.000239,0.000093,0.000013,0.000077,0.000447,0.815357,0.000504
VQIS_POR_TEST/002515_B_SAM.JPG,0.999344,0.000496,0.000492,0.000074,0.339646,0.000207,0.000064,0.000217,0.001383,0.000070
VQIS_POR_TEST/002396_F_SAM.jpg,0.001538,0.000015,0.003884,0.000375,0.000158,0.006489,0.000032,0.874928,0.985854,0.005418
VQIS_POR_TEST/001644_B_SAM.JPG,0.993439,0.000213,0.001862,0.000050,0.362243,0.000067,0.000030,0.000140,0.000446,0.000040
VQIS_POR_TEST/001429_F_SAM.jpg,0.001014,0.934757,0.446227,0.000165,0.000048,0.000146,0.001377,0.958405,0.984371,0.720871
VQIS_POR_TEST/002177_B_SAM.JPG,0.078464,0.000155,0.000374,0.000050,0.854434,0.002090,0.000066,0.000137,0.000799,0.000406
VQIS_POR_TEST/002023_F_SAM.jpg,0.824710,0.000005,0.013736,0.000740,0.000103,0.000009,0.000507,0.005514,0.730999,0.000720
VQIS_POR_TEST/003423_F_SAM.jpg,0.002543,0.000013,0.063661,0.000287,0.000476,0.000641,0.005219,0.000139,0.885600,0.001480
VQIS_POR_TEST/001582_B_SAM.JPG,0.000613,0.000334,0.008388,0.000003,0.613384,0.000077,0.000037,0.000182,0.000328,0.000041
VQIS_POR_TEST/002044_F_SAM.jpg,0.182296,0.000036,0.005040,0.000090,0.000160,0.000512,0.000384,0.000585,0.621338,0.013363
VQIS_POR_TEST/002254_B_SAM.JPG,0.477309,0.000137,0.000501,0.000010,0.396669,0.000791,0.000040,0.000110,0.000689,0.000113
VQIS_POR_TEST/002507_F_SAM.jpg,0.001127,0.000007,0.006160,0.000052,0.000805,0.000128,0.000030,0.000863,0.992787,0.039278
VQIS_POR_TEST/001996_B_SAM.JPG,0.993415,0.000118,0.000406,0.000037,0.207842,0.000219,0.000068,0.000179,0.000577,0.000152
VQIS_POR_TEST/001692_B_SAM.JPG,0.000022,0.000364,0.001042,0.000004,0.991428,0.000051,0.000051,0.000230,0.000344,0.000082
VQIS_POR_TEST/001683_B_SAM.JPG,0.004489,0.002108,0.009885,0.000000,0.948241,0.000066,0.000027,0.000114,0.000460,0.000035
VQIS_POR_TEST/001318_F_SAM.jpg,0.190973,0.000006,0.031664,0.000079,0.000199,0.000012,0.000338,0.000561,0.612760,0.106551
VQIS_POR_TEST/002115_F_SAM.jpg,0.004212,0.000011,0.002339,0.000100,0.000181,0.254374,0.000113,0.001433,0.828526,0.001555
VQIS_POR_TEST/002606_B_SAM.JPG,0.969574,0.000104,0.000622,0.120473,0.341647,0.000354,0.000038,0.000166,0.001323,0.000397
VQIS_POR_TEST/001563_B_SAM.JPG,0.782606,0.000167,0.000695,0.001037,0.614385,0.000113,0.000051,0.000077,0.000476,0.000066
VQIS_POR_TEST/001862_F_SAM.jpg,0.332660,0.000119,0.006146,0.000144,0.000139,0.009939,0.000049,0.004088,0.344958,0.958469
VQIS_POR_TEST/001786_B_SAM.JPG,0.025714,0.000451,0.000709,0.000015,0.518716,0.000172,0.000039,0.000165,0.001160,0.000082
VQIS_POR_TEST/000635_F_SAM.jpg,0.169195,0.000001,0.011992,0.000090,0.000042,0.002284,0.000036,0.000939,0.587925,0.001797
VQIS_POR_TEST/001687_B_SAM.JPG,0.710404,0.000263,0.026697,0.000000,0.467028,0.000053,0.000030,0.000172,0.000304,0.000021
VQIS_POR_TEST/000884_F_SAM.jpg,0.000033,0.000013,0.003864,0.000164,0.000072,0.005438,0.001135,0.000890,0.997739,0.216906
VQIS_POR_TEST/001343_F_SAM.jpg,0.479038,0.000074,0.004242,0.000160,0.000261,0.000045,0.000300,0.000499,0.531404,0.001680
VQIS_POR_TEST/003293_B_SAM.JPG,0.705385,0.000193,0.000336,0.001493,0.478988,0.000098,0.000017,0.000285,0.001687,0.000072
VQIS_POR_TEST/001250_B_SAM.JPG,0.842381,0.000165,0.005367,0.000533,0.577986,0.000079,0.000079,0.000087,0.000317,0.000030
VQIS_POR_TEST/002945_B_SAM.JPG,0.999952,0.000211,0.001331,0.000250,0.130743,0.000097,0.000093,0.000297,0.003900,0.000272
VQIS_POR_TEST/002865_B_SAM.JPG,0.947682,0.000343,0.002137,0.000004,0.322741,0.000090,0.000032,0.000374,0.002007,0.000123
VQIS_POR_TEST/003349_B_SAM.JPG,0.983142,0.000217,0.000316,0.000068,0.210951,0.000166,0.000040,0.000061,0.000978,0.000084
VQIS_POR_TEST/001851_B_SAM.JPG,0.999917,0.000137,0.000475,0.000009,0.180430,0.000052,0.000097,0.000174,0.001175,0.000193
VQIS_POR_TEST/002388_B_SAM.JPG,0.998392,0.000294,0.000696,0.000001,0.193443,0.000092,0.000043,0.000201,0.001190,0.000018
VQIS_POR_TEST/001476_F_SAM.jpg,0.000000,0.000064,0.002059,0.000074,0.000178,0.000004,0.000174,0.000365,0.998857,0.000428
VQIS_POR_TEST/002428_F_SAM.jpg,0.057284,0.000009,0.006038,0.000160,0.000090,0.000006,0.000429,0.000825,0.692545,0.001904
VQIS_POR_TEST/002842_F_SAM.jpg,0.335225,0.000006,0.008828,0.000194,0.000084,0.000050,0.000408,0.001525,0.557205,0.013709
VQIS_POR_TEST/002404_F_SAM.jpg,0.000751,0.000024,0.004782,0.000063,0.000186,0.000038,0.000334,0.000325,0.941559,0.001700
VQIS_POR_TEST/000572_F_SAM.jpg,0.000000,0.890087,0.081455,0.000675,0.000069,0.004484,0.220627,0.863836,0.999475,0.707543
VQIS_POR_TEST/002527_F_SAM.jpg,0.003472,0.000001,0.557365,0.000038,0.000127,0.010373,0.022118,0.001444,0.826441,0.004593
VQIS_POR_TEST/000751_F_SAM.jpg,0.000323,0.587710,0.500617,0.000112,0.000412,0.000034,0.000051,0.093421,0.988450,0.330445
VQIS_POR_TEST/003064_F_SAM.jpg,0.010442,0.000030,0.009458,0.000095,0.000101,0.000031,0.000636,0.001063,0.922581,0.000112
VQIS_POR_TEST/002707_B_SAM.JPG,0.088680,0.000289,0.000456,0.931060,0.789510,0.000105,0.000017,0.000237,0.000581,0.000170
VQIS_POR_TEST/001608_B_SAM.JPG,0.999731,0.000133,0.001634,0.000000,0.209271,0.000112,0.000067,0.000322,0.003348,0.000370
VQIS_POR_TEST/002173_B_SAM.JPG,0.479694,0.000156,0.001513,0.002768,0.253394,0.000125,0.000062,0.000363,0.003380,0.000283
VQIS_POR_TEST/002184_F_SAM.jpg,0.000003,0.000116,0.006913,0.000057,0.000117,0.001152,0.000070,0.000484,0.997604,0.057115
VQIS_POR_TEST/001741_F_SAM.jpg,0.000114,0.000013,0.009352,0.000167,0.000189,0.000027,0.000693,0.000587,0.994550,0.001878
VQIS_POR_TEST/001800_B_SAM.JPG,0.999988,0.000072,0.001126,0.000067,0.135033,0.000079,0.000060,0.000400,0.002210,0.000048
VQIS_POR_TEST/000998_F_SAM.jpg,0.001414,0.000001,0.009440,0.000335,0.000115,0.000003,0.999825,0.200175,0.844029,0.000016
VQIS_POR_TEST/003320_B_SAM.JPG,0.967974,0.000210,0.000457,0.000685,0.250457,0.000142,0.000065,0.000070,0.001450,0.000158
VQIS_POR_TEST/002891_B_SAM.JPG,0.951230,0.000530,0.000659,0.016284,0.288875,0.000073,0.000023,0.000316,0.001104,0.000049
VQIS_POR_TEST/003017_B_SAM.JPG,0.087956,0.000131,0.016628,0.292193,0.675611,0.000266,0.000039,0.000126,0.000529,0.000196
VQIS_POR_TEST/000504_F_SAM.jpg,0.204038,0.000008,0.004395,0.000069,0.000168,0.000100,0.000067,0.073391,0.720322,0.002278
VQIS_POR_TEST/003048_F_SAM.jpg,0.777442,0.000002,0.015095,0.000106,0.000028,0.000208,0.000192,0.001240,0.638453,0.004311
VQIS_POR_TEST/001384_F_SAM.jpg,0.854253,0.000001,0.006942,0.000073,0.000014,0.000018,0.000445,0.001015,0.447839,0.000114
VQIS_POR_TEST/000697_F_SAM.jpg,0.000295,0.000005,0.008011,0.000114,0.000323,0.000002,0.000113,0.000188,0.997590,0.488351
VQIS_POR_TEST/002588_B_SAM.JPG,0.105971,0.000265,0.000695,0.004885,0.442946,0.000324,0.000056,0.000309,0.001043,0.000111
VQIS_POR_TEST/003583_F_SAM.jpg,0.060802,0.000024,0.001716,0.000056,0.000337,0.000074,0.000371,0.000716,0.946193,0.807947
VQIS_POR_TEST/003382_B_SAM.JPG,0.925850,0.000481,0.000309,0.000056,0.655464,0.000237,0.000034,0.000130,0.000499,0.000195
VQIS_POR_TEST/002745_B_SAM.JPG,0.005416,0.000191,0.000595,0.000024,0.416570,0.000318,0.000033,0.000118,0.001295,0.000141
VQIS_POR_TEST/001742_B_SAM.JPG,0.104025,0.000328,0.000874,0.000002,0.257230,0.000205,0.000039,0.000105,0.001125,0.000072
VQIS_POR_TEST/003178_B_SAM.JPG,0.998458,0.000122,0.000631,0.000005,0.239062,0.000125,0.000047,0.000184,0.001386,0.000083
VQIS_POR_TEST/002196_B_SAM.JPG,0.966971,0.000369,0.000775,0.000015,0.190117,0.000127,0.000049,0.000306,0.001720,0.000093
VQIS_POR_TEST/000413_F_SAM.jpg,0.035093,0.000016,0.005817,0.000273,0.000212,0.000044,0.000915,0.000949,0.832027,0.004308
VQIS_POR_TEST/002974_F_SAM.jpg,0.000000,0.003582,0.002179,0.000160,0.000257,0.000405,0.000020,0.000634,0.999607,0.481296
VQIS_POR_TEST/001296_F_SAM.jpg,0.620079,0.000553,0.008324,0.000067,0.000052,0.000026,0.000091,0.000535,0.731656,0.432007
VQIS_POR_TEST/001411_F_SAM.jpg,0.002048,0.000012,0.001742,0.000029,0.000022,0.000102,0.000021,0.000784,0.984613,0.001331
VQIS_POR_TEST/003363_B_SAM.JPG,0.092660,0.000206,0.002003,0.017401,0.237199,0.000372,0.000074,0.000339,0.001861,0.000076
VQIS_POR_TEST/002266_B_SAM.JPG,0.989458,0.000405,0.000388,0.000001,0.488862,0.000110,0.000018,0.000352,0.001060,0.000121
VQIS_POR_TEST/001349_B_SAM.JPG,0.287737,0.000152,0.009383,0.010003,0.401410,0.000345,0.000028,0.000115,0.000169,0.000100
VQIS_POR_TEST/000729_F_SAM.jpg,0.116161,0.000009,0.002446,0.000117,0.000323,0.998112,0.000020,0.000904,0.854833,0.001468
VQIS_POR_TEST/002529_F_SAM.jpg,0.000592,0.000074,0.004795,0.000254,0.000283,0.000005,0.000041,0.000061,0.997137,0.000493
VQIS_POR_TEST/003348_F_SAM.jpg,0.001323,0.000009,0.016267,0.000144,0.000112,0.000278,0.000149,0.000456,0.819531,0.746966
VQIS_POR_TEST/002243_B_SAM.JPG,0.997590,0.000366,0.000656,0.000026,0.187517,0.000151,0.000072,0.000289,0.000980,0.000109
VQIS_POR_TEST/001684_F_SAM.jpg,0.750585,0.000064,0.014427,0.000066,0.000111,0.000005,0.000218,0.000686,0.548218,0.285501
VQIS_POR_TEST/000900_F_SAM.jpg,0.001401,0.000273,0.001462,0.000193,0.000082,0.000603,0.000647,0.481940,0.949789,0.002963
VQIS_POR_TEST/002066_F_SAM.jpg,0.019176,0.000741,0.004914,0.000094,0.000054,0.000019,0.000863,0.610670,0.877490,0.011487
VQIS_POR_TEST/002413_B_SAM.JPG,0.723785,0.000235,0.001154,0.000019,0.576993,0.000098,0.000052,0.000126,0.000424,0.000087
VQIS_POR_TEST/002772_B_SAM.JPG,0.001208,0.000158,0.000454,0.732462,0.823638,0.002136,0.000112,0.000313,0.001192,0.000287
VQIS_POR_TEST/000960_F_SAM.jpg,0.020248,0.000000,0.020370,0.000130,0.000061,0.000941,0.001789,0.001142,0.666363,0.001285
VQIS_POR_TEST/000898_F_SAM.jpg,0.000341,0.000061,0.063458,0.000172,0.000455,0.004963,0.001413,0.000754,0.995184,0.000334
VQIS_POR_TEST/001560_B_SAM.JPG,0.001382,0.000119,0.002341,0.869430,0.803706,0.000136,0.000042,0.000101,0.000461,0.000131
VQIS_POR_TEST/002700_B_SAM.JPG,0.001146,0.000275,0.000336,0.702163,0.979791,0.000053,0.000049,0.000118,0.000655,0.000075
VQIS_POR_TEST/002486_F_SAM.jpg,0.003464,0.000109,0.004588,0.000101,0.000158,0.000062,0.000469,0.000411,0.994020,0.000087
VQIS_POR_TEST/001730_B_SAM.JPG,0.146014,0.000135,0.000631,0.066617,0.486667,0.000241,0.000040,0.000118,0.000450,0.000234
VQIS_POR_TEST/002151_B_SAM.JPG,0.014600,0.000251,0.000282,0.000295,0.805272,0.000306,0.000015,0.000052,0.000486,0.000037
VQIS_POR_TEST/001963_F_SAM.jpg,0.616035,0.000000,0.009890,0.000248,0.000017,0.000002,0.000403,0.001030,0.575767,0.000468
VQIS_POR_TEST/001300_F_SAM.jpg,0.213434,0.000005,0.005265,0.000093,0.000208,0.000030,0.000240,0.000702,0.829349,0.968861
VQIS_POR_TEST/000880_F_SAM.jpg,0.062006,0.000021,0.002772,0.000048,0.000038,0.000811,0.000106,0.000575,0.980094,0.084095
VQIS_POR_TEST/002422_B_SAM.JPG,0.000914,0.000186,0.000248,0.999376,0.649821,0.004785,0.000120,0.000175,0.000531,0.000681
VQIS_POR_TEST/002882_B_SAM.JPG,0.997948,0.000644,0.000422,0.000125,0.455181,0.000404,0.000015,0.000277,0.000696,0.000049
VQIS_POR_TEST/002935_B_SAM.JPG,0.999905,0.000061,0.001414,0.000006,0.128569,0.000113,0.000055,0.000483,0.005113,0.000438
VQIS_POR_TEST/003551_B_SAM.JPG,0.033810,0.000511,0.000822,0.000006,0.806979,0.000521,0.000087,0.000279,0.003269,0.000180
VQIS_POR_TEST/001458_F_SAM.jpg,0.000003,0.000024,0.007410,0.000046,0.000155,0.000029,0.000400,0.000572,0.998533,0.891762
VQIS_POR_TEST/000762_F_SAM.jpg,0.000328,0.000096,0.004822,0.000061,0.000081,0.000106,0.000224,0.000452,0.913578,0.005229
VQIS_POR_TEST/001504_F_SAM.jpg,0.034611,0.000192,0.002373,0.000128,0.000206,0.001715,0.000232,0.000981,0.891434,0.748401
VQIS_POR_TEST/000599_F_SAM.jpg,0.112626,0.000069,0.002585,0.000102,0.000087,0.000262,0.000038,0.000233,0.801480,0.008038
VQIS_POR_TEST/002772_F_SAM.jpg,0.011050,0.000058,0.002625,0.000077,0.000169,0.000249,0.001377,0.001180,0.950451,0.000943
VQIS_POR_TEST/000864_F_SAM.jpg,0.007150,0.000045,0.001852,0.000051,0.000022,0.001380,0.000156,0.978757,0.844454,0.589474
VQIS_POR_TEST/002537_F_SAM.jpg,0.203175,0.000017,0.005410,0.000033,0.000087,0.000022,0.000063,0.001273,0.974955,0.003527
VQIS_POR_TEST/003184_B_SAM.JPG,0.690065,0.000307,0.000948,0.000000,0.378649,0.000093,0.000073,0.000295,0.002247,0.000415
VQIS_POR_TEST/001274_F_SAM.jpg,0.002004,0.000004,0.012605,0.000159,0.000050,0.000321,0.000107,0.000374,0.792403,0.482056
VQIS_POR_TEST/000932_F_SAM.jpg,0.915342,0.000002,0.007540,0.000097,0.000096,0.000011,0.000195,0.000231,0.427257,0.000123
VQIS_POR_TEST/001255_F_SAM.jpg,0.000285,0.000010,0.002693,0.000067,0.000091,0.001930,0.000016,0.001838,0.983915,0.600418
VQIS_POR_TEST/000506_F_SAM.jpg,0.010322,0.000006,0.006168,0.000226,0.000169,0.000369,0.000020,0.000236,0.722557,0.000269
VQIS_POR_TEST/002353_F_SAM.jpg,0.000000,0.001963,0.002875,0.000082,0.000387,0.006926,0.000343,0.327739,0.998664,0.428885
VQIS_POR_TEST/001451_B_SAM.JPG,0.999567,0.000102,0.002428,0.000017,0.152522,0.000072,0.000063,0.000088,0.000494,0.000300
VQIS_POR_TEST/003099_F_SAM.jpg,0.009190,0.000023,0.015107,0.000082,0.000084,0.001922,0.000022,0.002088,0.927918,0.237309
VQIS_POR_TEST/002550_F_SAM.jpg,0.001451,0.000004,0.002754,0.000023,0.000061,0.000320,0.000022,0.087747,0.995399,0.003470
VQIS_POR_TEST/002602_B_SAM.JPG,0.387443,0.000190,0.000345,0.002462,0.823545,0.000082,0.000045,0.000078,0.000567,0.000158
VQIS_POR_TEST/000948_F_SAM.jpg,0.007180,0.000000,0.032407,0.000165,0.000030,0.001513,0.011926,0.000493,0.969170,0.001867
VQIS_POR_TEST/001693_B_SAM.JPG,0.999345,0.000195,0.000633,0.000043,0.328299,0.000139,0.000071,0.000124,0.000597,0.000171
VQIS_POR_TEST/003423_B_SAM.JPG,0.011057,0.000623,0.000469,0.066672,0.850409,0.000075,0.000027,0.000131,0.000914,0.000062
VQIS_POR_TEST/002059_B_SAM.JPG,0.425303,0.000138,0.015735,0.000001,0.228337,0.000086,0.000140,0.000548,0.001866,0.000046
VQIS_POR_TEST/002936_F_SAM.jpg,0.514081,0.000012,0.008478,0.000142,0.000129,0.000003,0.000224,0.000532,0.532109,0.000596
VQIS_POR_TEST/002479_F_SAM.jpg,0.010185,0.000792,0.005703,0.000253,0.000228,0.645916,0.999106,0.002184,0.675009,0.001225
VQIS_POR_TEST/000903_F_SAM.jpg,0.094560,0.000007,0.009874,0.000079,0.000141,0.000343,0.000729,0.000276,0.818508,0.000223
VQIS_POR_TEST/002232_B_SAM.JPG,0.990069,0.000155,0.000362,0.000046,0.360103,0.000066,0.000051,0.000126,0.000326,0.000087
VQIS_POR_TEST/002630_F_SAM.jpg,0.000127,0.000063,0.002746,0.000084,0.000051,0.000020,0.000069,0.000591,0.995396,0.168054
VQIS_POR_TEST/000546_F_SAM.jpg,0.431404,0.000003,0.010562,0.000303,0.000245,0.000871,0.000676,0.000450,0.508536,0.000400
VQIS_POR_TEST/003464_F_SAM.jpg,0.000579,0.000014,0.005449,0.000175,0.000101,0.000032,0.001398,0.000584,0.957484,0.001242
VQIS_POR_TEST/002489_B_SAM.JPG,0.047983,0.000268,0.000930,0.000001,0.432293,0.000074,0.000040,0.000387,0.001586,0.000228
VQIS_POR_TEST/003312_F_SAM.jpg,0.000580,0.006863,0.024566,0.000084,0.000189,0.005791,0.001287,0.000279,0.890884,0.516991
VQIS_POR_TEST/001569_B_SAM.JPG,0.999293,0.000135,0.001808,0.000031,0.149948,0.000167,0.000054,0.000182,0.000743,0.000176
VQIS_POR_TEST/002659_F_SAM.jpg,0.572081,0.000003,0.018301,0.000138,0.000229,0.000025,0.000656,0.000083,0.758415,0.021666
VQIS_POR_TEST/002386_F_SAM.jpg,0.204731,0.000104,0.005207,0.000105,0.000084,0.000029,0.000169,0.001635,0.915075,0.001103
VQIS_POR_TEST/003030_B_SAM.JPG,0.034310,0.000185,0.016558,0.988172,0.468911,0.000128,0.000054,0.000307,0.001488,0.000273
VQIS_POR_TEST/002603_B_SAM.JPG,0.055849,0.000195,0.014343,0.001139,0.669476,0.000495,0.000054,0.000185,0.000565,0.000362
VQIS_POR_TEST/002073_F_SAM.jpg,0.008639,0.001107,0.002097,0.000109,0.000130,0.000375,0.000639,0.227616,0.939767,0.006949
VQIS_POR_TEST/003243_F_SAM.jpg,0.047318,0.000010,0.006721,0.000574,0.000146,0.000182,0.002239,0.000376,0.719336,0.083026
VQIS_POR_TEST/003275_F_SAM.jpg,0.163544,0.000012,0.006501,0.000130,0.000100,0.001039,0.000223,0.000787,0.625663,0.022065
VQIS_POR_TEST/001161_F_SAM.jpg,0.032436,0.000016,0.005211,0.000061,0.000110,0.000378,0.000369,0.000595,0.985365,0.000667
VQIS_POR_TEST/002509_F_SAM.jpg,0.004325,0.000022,0.044371,0.000512,0.000880,0.000059,0.012113,0.000587,0.814800,0.110300
VQIS_POR_TEST/002381_B_SAM.JPG,0.827915,0.000254,0.000577,0.000528,0.531026,0.000014,0.000054,0.000102,0.000514,0.000165
VQIS_POR_TEST/002793_B_SAM.JPG,0.311508,0.000645,0.000739,0.000058,0.498617,0.000120,0.000058,0.000283,0.001093,0.000126
VQIS_POR_TEST/002720_F_SAM.jpg,0.000045,0.000010,0.008755,0.000047,0.000144,0.000195,0.000296,0.000796,0.999097,0.024036
VQIS_POR_TEST/002144_B_SAM.JPG,0.452219,0.000215,0.000538,0.000013,0.817902,0.000133,0.000068,0.000066,0.000400,0.000170
VQIS_POR_TEST/001105_F_SAM.jpg,0.549082,0.000007,0.051967,0.000090,0.000054,0.000007,0.000638,0.000369,0.759374,0.009059
VQIS_POR_TEST/000511_F_SAM.jpg,0.000396,0.000008,0.005022,0.000226,0.000206,0.000054,0.000733,0.000346,0.989837,0.000574
VQIS_POR_TEST/002752_F_SAM.jpg,0.002811,0.000002,0.019666,0.000158,0.000109,0.000056,0.000015,0.000806,0.956670,0.029752
VQIS_POR_TEST/002557_F_SAM.jpg,0.000046,0.000124,0.231380,0.000066,0.000230,0.000260,0.000046,0.303824,0.998152,0.004265
VQIS_POR_TEST/000825_F_SAM.jpg,0.238532,0.000109,0.002805,0.000112,0.000153,0.000079,0.000027,0.033272,0.766347,0.001801
VQIS_POR_TEST/002948_B_SAM.JPG,0.999850,0.000315,0.000404,0.000000,0.221714,0.000460,0.000045,0.000479,0.004438,0.000214
VQIS_POR_TEST/001829_F_SAM.jpg,0.687931,0.000000,0.014049,0.000091,0.000089,0.000019,0.000138,0.000846,0.463855,0.000018
VQIS_POR_TEST/000997_F_SAM.jpg,0.093691,0.000019,0.006223,0.000055,0.000039,0.000002,0.000427,0.000373,0.715366,0.302070
VQIS_POR_TEST/003244_B_SAM.JPG,0.738959,0.000234,0.001402,0.000052,0.211394,0.000587,0.000045,0.000093,0.003326,0.000135
VQIS_POR_TEST/003553_F_SAM.jpg,0.007300,0.001037,0.005702,0.000558,0.000211,0.002792,0.007172,0.000721,0.935155,0.477126
VQIS_POR_TEST/002136_F_SAM.jpg,0.117943,0.000004,0.006091,0.000102,0.000050,0.000545,0.000171,0.001076,0.948354,0.000193
VQIS_POR_TEST/001704_F_SAM.jpg,0.000001,0.001379,0.011451,0.000173,0.000076,0.000014,0.999997,0.000102,0.999168,0.000275
